storeid,date,markdown1,markdown2,markdown3,markdown4,markdown5,totalmarkdown,hasmarkdown,markdownsegment
11,2024-07-06,6691.51,2390.18,6620.34,2888.86,4811.43,23402.32,1,Promo forte
11,2024-07-13,4680.73,2544.08,3681.2,1571.99,2413.94,14891.939999999999,1,Promo modérée
11,2024-07-20,4989.42,1045.52,3331.99,2441.72,3111.24,14919.89,1,Promo modérée
11,2024-07-27,3127.48,1176.4,3958.19,1675.91,1027.44,10965.42,1,Promo modérée
11,2024-08-03,4656.12,2551.09,270.69,3476.86,3144.27,14099.03,1,Promo modérée
11,2024-08-10,108.2,699.44,3029.22,2051.39,3522.31,9410.56,1,Promo modérée
11,2024-08-17,2766.96,1932.86,674.51,3416.81,2196.7,10987.84,1,Promo modérée
11,2024-08-24,2625.88,2504.21,132.53,939.32,2113.42,8315.36,1,Promo modérée
11,2024-08-31,16.89,2159.49,3335.24,1382.64,2538.98,9433.24,1,Promo modérée
11,2024-09-07,7086.26,6060.07,3355.76,5891.96,5917.1,28311.15,1,Promo forte
11,2024-09-14,246.22,409.16,329.62,2950.88,47.73,3983.61,1,Promo faible
11,2024-09-21,934.0,1873.2,2717.44,1706.35,182.34,7413.33,1,Promo modérée
11,2024-09-28,1002.55,2666.66,1288.77,46.92,3795.26,8800.16,1,Promo modérée
11,2024-10-05,2332.96,2693.49,598.39,2890.91,1310.86,9826.61,1,Promo modérée
11,2024-10-12,4011.11,1588.45,2737.8,2179.9,688.0,11205.26,1,Promo modérée
11,2024-10-19,3669.4,853.97,1271.14,1085.01,3365.52,10245.04,1,Promo modérée
11,2024-10-26,3764.74,454.45,1602.36,1689.86,1600.59,9111.999999999998,1,Promo modérée
11,2024-11-02,4675.22,1695.59,2445.74,241.26,3890.15,12947.96,1,Promo modérée
11,2024-11-09,3623.55,1335.96,241.46,2791.6,157.49,8150.0599999999995,1,Promo modérée
11,2024-11-16,2571.36,1791.45,1830.18,1192.67,2105.16,9490.82,1,Promo modérée
11,2024-11-23,2617.17,6525.13,4407.66,1495.05,4722.96,19767.969999999998,1,Promo modérée
11,2024-11-30,1865.14,5395.34,3246.18,2262.28,8198.44,20967.38,1,Promo forte
11,2024-12-07,4182.23,164.22,3104.2,2147.97,312.79,9911.41,1,Promo modérée
11,2024-12-14,4767.87,549.41,2424.13,740.54,2763.29,11245.240000000002,1,Promo modérée
11,2024-12-21,849.99,2265.56,6046.68,3839.11,1887.69,14889.03,1,Promo modérée
12,2022-01-01,4483.58,174.6,510.96,6593.08,9509.95,21272.170000000002,1,Promo forte
12,2022-01-08,4221.67,2297.56,1516.56,1675.46,837.59,10548.84,1,Promo modérée
12,2022-01-15,2325.87,259.53,227.79,1310.14,2087.2,6210.53,1,Promo modérée
12,2022-01-22,4240.47,1604.9,521.76,2791.48,3194.22,12352.83,1,Promo modérée
12,2022-01-29,4556.23,279.73,1054.05,3158.08,1279.55,10327.64,1,Promo modérée
12,2022-02-05,1499.96,145.6,2977.12,2611.33,3018.27,10252.28,1,Promo modérée
12,2022-02-12,2455.69,920.51,407.73,219.53,1569.9,5573.360000000001,1,Promo modérée
12,2022-02-19,4538.63,1581.67,877.66,2793.16,961.71,10752.829999999998,1,Promo modérée
12,2022-02-26,770.78,1359.52,3495.63,1996.93,3952.51,11575.37,1,Promo modérée
12,2022-03-05,3300.86,2383.88,3005.23,3297.91,1792.15,13780.029999999999,1,Promo modérée
12,2022-03-12,1039.44,1189.69,444.87,111.45,2955.57,5741.02,1,Promo modérée
12,2022-03-19,1455.39,388.58,3371.89,2614.16,906.87,8736.89,1,Promo modérée
12,2022-03-26,1322.96,630.16,3135.67,2400.55,3064.4,10553.74,1,Promo modérée
12,2022-04-02,1763.84,2614.91,1235.46,1912.08,3161.88,10688.17,1,Promo modérée
12,2022-04-09,4027.52,2193.23,1852.92,1133.79,2739.29,11946.75,1,Promo modérée
12,2022-04-16,2323.61,2932.85,2711.99,1425.36,117.26,9511.07,1,Promo modérée
12,2022-04-23,2302.55,1287.63,3589.36,1009.6,1120.59,9309.730000000001,1,Promo modérée
12,2022-04-30,716.48,78.09,948.17,2709.67,1080.17,5532.58,1,Promo modérée
12,2022-05-07,1224.06,1129.11,1204.35,383.69,2204.52,6145.73,1,Promo modérée
12,2022-05-14,160.98,1856.77,221.56,2157.25,3082.63,7479.19,1,Promo modérée
12,2022-05-21,1525.55,1759.93,3659.26,1122.33,3690.13,11757.2,1,Promo modérée
12,2022-05-28,3944.89,2790.08,471.63,811.95,4066.76,12085.31,1,Promo modérée
12,2022-06-04,1426.32,1561.12,3409.4,2476.38,2798.47,11671.69,1,Promo modérée
12,2022-06-11,142.59,633.17,1729.93,1465.12,199.33,4170.14,1,Promo faible
12,2022-06-18,496.91,2564.5,1.24,3087.98,88.74,6239.369999999999,1,Promo modérée
12,2022-06-25,354.54,2302.52,285.01,3227.42,229.38,6398.87,1,Promo modérée
12,2022-07-02,8350.0,5176.35,8119.72,2896.47,5011.89,29554.43,1,Promo forte
12,2022-07-09,2140.75,1211.02,2850.64,3212.28,3000.4,12415.09,1,Promo modérée
12,2022-07-16,478.32,113.75,1827.27,2890.49,1408.87,6718.7,1,Promo modérée
12,2022-07-23,1334.02,351.12,64.24,374.54,1316.68,3440.6000000000004,1,Promo faible
12,2022-07-30,3159.91,1847.37,2203.06,876.75,1670.04,9757.130000000001,1,Promo modérée
12,2022-08-06,3238.3,2750.47,2570.97,116.19,4485.43,13161.36,1,Promo modérée
12,2022-08-13,3229.67,1309.46,1002.18,1170.56,1536.97,8248.84,1,Promo modérée
12,2022-08-20,4055.08,471.55,841.85,1281.05,3961.57,10611.1,1,Promo modérée
12,2022-08-27,2843.64,1354.91,1739.84,391.91,634.72,6965.02,1,Promo modérée
12,2022-09-03,587.58,4014.76,6295.11,2870.64,6728.79,20496.88,1,Promo forte
12,2022-09-10,342.63,2603.98,3170.35,2011.25,376.49,8504.7,1,Promo modérée
12,2022-09-17,364.8,2192.29,1196.32,1583.31,574.5,5911.219999999999,1,Promo modérée
12,2022-09-24,4707.13,2675.6,2305.84,3268.63,1453.9,14411.1,1,Promo modérée
12,2022-10-01,3867.6,449.45,1776.64,619.02,2979.57,9692.28,1,Promo modérée
12,2022-10-08,4254.53,1375.4,95.98,1731.05,380.45,7837.41,1,Promo modérée
12,2022-10-15,384.34,2399.67,3701.31,3060.56,1537.91,11083.789999999999,1,Promo modérée
12,2022-10-22,2296.73,2722.89,671.52,33.83,329.92,6054.889999999999,1,Promo modérée
12,2022-10-29,902.42,2250.25,817.81,2406.62,1571.69,7948.790000000001,1,Promo modérée
12,2022-11-05,4272.11,1763.92,1107.48,1391.88,3061.2,11596.59,1,Promo modérée
12,2022-11-12,1163.9,794.79,885.08,685.39,587.81,4116.969999999999,1,Promo faible
12,2022-11-19,4665.07,2267.14,3158.8,366.65,3763.39,14221.049999999997,1,Promo modérée
12,2022-11-26,8565.17,5873.98,8167.56,1833.54,4196.19,28636.44,1,Promo forte
12,2022-12-03,1646.94,1104.4,156.53,1144.08,3997.64,8049.59,1,Promo modérée
12,2022-12-10,863.2,756.66,3510.39,1526.17,1232.09,7888.51,1,Promo modérée
12,2022-12-17,1187.62,2037.38,1965.97,2701.96,4267.1,12160.03,1,Promo modérée
12,2022-12-24,8913.33,5015.2,4262.94,4140.83,589.49,22921.789999999997,1,Promo forte
12,2022-12-31,7343.03,2385.82,4794.88,3754.25,3773.63,22051.61,1,Promo forte
12,2023-01-07,5626.67,4624.83,7529.5,3596.7,8266.24,29643.940000000002,1,Promo forte
12,2023-01-14,4462.13,1931.22,2101.96,1159.88,4410.0,14065.190000000002,1,Promo modérée
12,2023-01-21,1967.4,2894.47,2286.73,3282.26,34.16,10465.02,1,Promo modérée
12,2023-01-28,22.01,0.99,1889.05,102.53,4385.4,6399.98,1,Promo modérée
12,2023-02-04,1899.78,133.98,1340.5,1370.03,4454.65,9198.939999999999,1,Promo modérée
12,2023-02-11,4966.84,2904.89,1958.16,2437.32,496.99,12764.199999999999,1,Promo modérée
12,2023-02-18,3728.76,760.41,3502.8,1609.38,945.83,10547.18,1,Promo modérée
12,2023-02-25,1909.36,2429.63,2337.88,1366.97,493.19,8537.03,1,Promo modérée
12,2023-03-04,3196.69,2766.6,606.83,1984.33,3439.95,11994.400000000001,1,Promo modérée
12,2023-03-11,4205.14,2285.44,1416.02,3488.54,1955.26,13350.4,1,Promo modérée
12,2023-03-18,1407.68,160.13,2754.05,258.96,914.8,5495.620000000001,1,Promo modérée
12,2023-03-25,4823.43,2626.67,3503.74,616.23,1192.08,12762.15,1,Promo modérée
12,2023-04-01,1239.38,730.34,3962.9,2648.73,3766.23,12347.58,1,Promo modérée
12,2023-04-08,1406.69,1785.96,2760.53,1375.28,3958.69,11287.15,1,Promo modérée
12,2023-04-15,4263.68,1936.41,179.09,1897.59,77.85,8354.62,1,Promo modérée
12,2023-04-22,232.24,475.62,1591.84,804.74,1520.56,4625.0,1,Promo faible
12,2023-04-29,1704.68,891.23,936.25,2905.41,3057.98,9495.55,1,Promo modérée
12,2023-05-06,4443.64,1141.7,3634.1,1544.79,3358.68,14122.91,1,Promo modérée
12,2023-05-13,2384.53,1294.66,2563.57,3306.48,505.82,10055.06,1,Promo modérée
12,2023-05-20,2393.51,312.03,3141.18,2439.99,1596.02,9882.73,1,Promo modérée
12,2023-05-27,1487.57,1753.52,1758.57,1057.67,302.33,6359.66,1,Promo modérée
12,2023-06-03,3042.86,1164.54,1684.92,2919.83,2143.05,10955.2,1,Promo modérée
12,2023-06-10,3266.7,2554.28,3769.83,3490.62,1269.8,14351.23,1,Promo modérée
12,2023-06-17,4280.75,2728.71,1798.65,981.5,633.75,10423.36,1,Promo modérée
12,2023-06-24,3228.43,1678.21,183.11,3261.73,2825.72,11177.199999999999,1,Promo modérée
12,2023-07-01,6949.1,5046.69,6850.93,5929.86,2240.2,27016.780000000002,1,Promo forte
12,2023-07-08,1447.25,2067.85,1352.44,3387.14,456.77,8711.45,1,Promo modérée
12,2023-07-15,655.28,2149.99,3922.37,2815.96,3870.08,13413.679999999998,1,Promo modérée
12,2023-07-22,4726.79,431.36,3612.05,292.54,3701.81,12764.550000000001,1,Promo modérée
12,2023-07-29,3572.48,1665.26,435.23,3262.46,2035.41,10970.84,1,Promo modérée
12,2023-08-05,1001.8,1627.71,1760.88,1365.4,3026.55,8782.34,1,Promo modérée
12,2023-08-12,484.46,707.7,206.57,3486.85,3314.51,8200.09,1,Promo modérée
12,2023-08-19,3933.98,2770.43,2397.2,654.88,3519.87,13276.36,1,Promo modérée
12,2023-08-26,1907.64,2203.96,3711.08,2201.46,3554.32,13578.46,1,Promo modérée
12,2023-09-02,6984.95,1924.91,6965.49,6222.45,4591.5,26689.3,1,Promo forte
12,2023-09-09,178.87,51.88,1281.45,685.24,3658.73,5856.17,1,Promo modérée
12,2023-09-16,4541.91,1507.95,2624.55,1454.19,2839.56,12968.16,1,Promo modérée
12,2023-09-23,1467.64,448.05,1474.31,1453.19,2829.08,7672.27,1,Promo modérée
12,2023-09-30,2511.47,1289.1,2916.15,848.46,2675.24,10240.419999999998,1,Promo modérée
12,2023-10-07,4529.94,703.59,790.32,22.71,3180.8,9227.36,1,Promo modérée
12,2023-10-14,4638.07,1940.58,3881.17,1206.36,1574.68,13240.86,1,Promo modérée
12,2023-10-21,3758.59,2240.92,1380.08,1828.01,1619.88,10827.48,1,Promo modérée
12,2023-10-28,3777.5,28.52,3836.03,1803.39,4423.57,13869.01,1,Promo modérée
12,2023-11-04,1806.11,781.46,3430.21,1311.29,75.75,7404.82,1,Promo modérée
12,2023-11-11,283.58,1764.28,3025.18,1446.59,1891.05,8410.68,1,Promo modérée
12,2023-11-18,2646.28,2846.82,292.93,2099.54,2369.24,10254.810000000001,1,Promo modérée
12,2023-11-25,7394.99,2278.04,154.79,1935.58,3062.34,14825.74,1,Promo modérée
12,2023-12-02,2296.19,2921.82,182.02,3328.39,2618.72,11347.14,1,Promo modérée
12,2023-12-09,4479.67,716.07,796.97,1736.82,4051.25,11780.779999999999,1,Promo modérée
12,2023-12-16,2819.62,1207.37,3868.06,2139.66,3278.54,13313.25,1,Promo modérée
12,2023-12-23,7861.94,3441.21,6012.83,2074.68,5927.36,25318.02,1,Promo forte
12,2023-12-30,8865.22,1715.45,2645.46,5090.89,6886.29,25203.31,1,Promo forte
12,2024-01-06,2802.99,1035.1,6094.68,717.55,9284.14,19934.46,1,Promo modérée
12,2024-01-13,4233.5,474.18,86.57,2747.12,336.58,7877.95,1,Promo modérée
12,2024-01-20,3369.33,129.66,3351.3,593.68,3138.11,10582.08,1,Promo modérée
12,2024-01-27,3647.22,712.7,1369.89,1986.04,1282.36,8998.210000000001,1,Promo modérée
12,2024-02-03,1641.79,1273.13,2170.64,1303.48,3554.6,9943.64,1,Promo modérée
12,2024-02-10,4831.38,1531.13,3947.51,1057.87,138.91,11506.8,1,Promo modérée
12,2024-02-17,2163.3,1014.35,490.48,1036.41,3988.96,8693.5,1,Promo modérée
12,2024-02-24,1195.13,1107.04,2368.43,1227.64,967.03,6865.27,1,Promo modérée
12,2024-03-02,2452.05,2617.7,2187.74,1682.73,4160.7,13100.919999999998,1,Promo modérée
12,2024-03-09,4179.26,1635.57,2217.82,2211.77,1976.02,12220.44,1,Promo modérée
12,2024-03-16,3155.87,948.97,643.82,1432.7,2977.1,9158.46,1,Promo modérée
12,2024-03-23,131.42,1351.86,3034.22,1911.51,2931.64,9360.65,1,Promo modérée
12,2024-03-30,457.08,479.36,1532.15,544.39,4336.59,7349.57,1,Promo modérée
12,2024-04-06,4077.93,1882.34,1.01,2671.11,3360.82,11993.21,1,Promo modérée
12,2024-04-13,3039.94,2989.57,1195.28,1136.16,822.48,9183.43,1,Promo modérée
12,2024-04-20,3654.81,2551.57,192.6,1767.36,3143.69,11310.03,1,Promo modérée
12,2024-04-27,4243.34,488.75,1083.54,151.71,1639.92,7607.26,1,Promo modérée
12,2024-05-04,3260.57,158.35,721.09,2194.32,2886.15,9220.48,1,Promo modérée
12,2024-05-11,4816.97,645.39,2206.72,2106.18,4493.92,14269.18,1,Promo modérée
12,2024-05-18,1160.64,142.84,2290.26,1175.49,818.74,5587.97,1,Promo modérée
12,2024-05-25,4073.84,1269.35,3613.26,1691.61,2582.75,13230.810000000001,1,Promo modérée
12,2024-06-01,727.7,1818.37,1956.72,335.91,1780.28,6618.98,1,Promo modérée
12,2024-06-08,4113.28,1945.27,1159.83,2958.67,2219.82,12396.869999999999,1,Promo modérée
12,2024-06-15,702.9,977.0,121.93,72.69,1779.85,3654.37,1,Promo faible
12,2024-06-22,29.67,646.5,99.1,2640.89,655.41,4071.5699999999997,1,Promo faible
12,2024-06-29,3138.12,2702.51,2873.44,1219.91,2643.23,12577.21,1,Promo modérée
12,2024-07-06,4655.85,4079.81,3006.22,222.26,3911.38,15875.52,1,Promo modérée
12,2024-07-13,1344.37,731.31,1188.36,2020.21,2451.1,7735.35,1,Promo modérée
12,2024-07-20,876.61,2347.86,2655.24,2391.23,2166.99,10437.93,1,Promo modérée
12,2024-07-27,743.71,1730.37,2957.65,266.88,4143.44,9842.05,1,Promo modérée
12,2024-08-03,1641.79,1479.79,3664.6,3344.79,4171.81,14302.780000000002,1,Promo modérée
12,2024-08-10,1570.84,1122.64,2482.55,2668.84,3310.01,11154.880000000001,1,Promo modérée
12,2024-08-17,2665.39,1734.42,210.35,893.6,2872.59,8376.35,1,Promo modérée
12,2024-08-24,4165.25,1612.87,2067.43,3167.79,3554.7,14568.04,1,Promo modérée
12,2024-08-31,555.74,2383.99,731.89,2828.42,2754.0,9254.039999999999,1,Promo modérée
12,2024-09-07,4699.72,5935.82,4569.52,3895.18,616.28,19716.52,1,Promo modérée
12,2024-09-14,1077.27,1582.12,962.74,2658.93,2539.54,8820.599999999999,1,Promo modérée
12,2024-09-21,2746.1,1153.29,2592.47,3179.01,1875.06,11545.929999999998,1,Promo modérée
12,2024-09-28,2492.21,1482.94,2353.78,1269.87,2758.98,10357.78,1,Promo modérée
12,2024-10-05,4846.18,2117.59,1343.85,515.05,645.38,9468.05,1,Promo modérée
12,2024-10-12,3499.8,2484.33,3166.16,3089.12,4352.65,16592.059999999998,1,Promo modérée
12,2024-10-19,3408.92,2060.15,3623.44,1305.26,2632.1,13029.87,1,Promo modérée
12,2024-10-26,4087.24,619.33,2109.76,714.03,543.1,8073.46,1,Promo modérée
12,2024-11-02,533.57,1649.99,2365.63,101.45,2580.2,7230.84,1,Promo modérée
12,2024-11-09,3361.26,111.69,3421.39,3171.94,3827.04,13893.32,1,Promo modérée
12,2024-11-16,4031.98,1987.5,1310.91,1315.86,4036.76,12683.01,1,Promo modérée
12,2024-11-23,10933.03,4537.8,302.39,6367.98,2817.84,24959.04,1,Promo forte
12,2024-11-30,4166.27,4180.03,7155.73,2287.58,2115.84,19905.45,1,Promo modérée
12,2024-12-07,4265.2,1563.01,2485.21,319.8,1946.77,10579.99,1,Promo modérée
12,2024-12-14,3718.9,1773.0,2157.67,1495.57,4377.19,13522.329999999998,1,Promo modérée
12,2024-12-21,5751.1,50.81,7304.58,5421.74,6552.11,25080.340000000004,1,Promo forte
13,2022-01-01,3140.97,1036.59,3951.97,2739.89,6754.04,17623.46,1,Promo modérée
13,2022-01-08,189.75,2858.3,2658.32,3295.91,898.47,9900.75,1,Promo modérée
13,2022-01-15,4788.28,2467.75,2646.33,570.0,3304.46,13776.82,1,Promo modérée
13,2022-01-22,1336.69,189.67,3181.8,2176.16,1417.23,8301.55,1,Promo modérée
13,2022-01-29,1235.88,776.95,3502.31,1802.98,3281.63,10599.75,1,Promo modérée
13,2022-02-05,600.96,2610.91,3757.73,275.82,1570.58,8816.0,1,Promo modérée
13,2022-02-12,4891.12,1413.67,651.0,707.3,4003.21,11666.3,1,Promo modérée
13,2022-02-19,3309.11,2481.83,2741.63,1869.01,1066.3,11467.88,1,Promo modérée
13,2022-02-26,3483.57,2812.02,661.77,2272.16,1099.08,10328.6,1,Promo modérée
13,2022-03-05,1774.59,2862.41,3402.92,1031.16,33.93,9105.01,1,Promo modérée
13,2022-03-12,352.2,1413.88,2193.33,325.19,1698.74,5983.339999999999,1,Promo modérée
13,2022-03-19,683.78,2438.84,2714.17,3111.76,2022.01,10970.56,1,Promo modérée
13,2022-03-26,4664.06,2145.49,3712.98,2789.41,2741.84,16053.78,1,Promo modérée
13,2022-04-02,466.27,2122.66,2936.02,999.1,1339.52,7863.57,1,Promo modérée
13,2022-04-09,4268.82,2407.89,2645.61,1137.06,2323.42,12782.8,1,Promo modérée
13,2022-04-16,4163.62,315.66,564.1,3420.62,2644.96,11108.96,1,Promo modérée
13,2022-04-23,423.9,1719.97,2283.08,3199.66,2367.82,9994.43,1,Promo modérée
13,2022-04-30,155.54,1539.88,338.13,1642.88,4198.25,7874.68,1,Promo modérée
13,2022-05-07,4473.51,98.76,3249.8,1966.35,2457.41,12245.83,1,Promo modérée
13,2022-05-14,2771.82,1846.22,1286.34,1995.87,1064.95,8965.2,1,Promo modérée
13,2022-05-21,2288.57,1928.47,412.15,3165.62,2558.72,10353.529999999999,1,Promo modérée
13,2022-05-28,4802.4,268.9,2732.2,3367.92,1352.6,12524.019999999999,1,Promo modérée
13,2022-06-04,1670.0,107.43,3325.81,2973.64,2847.2,10924.079999999998,1,Promo modérée
13,2022-06-11,4563.01,2191.6,3314.78,2610.84,2838.09,15518.320000000002,1,Promo modérée
13,2022-06-18,417.35,872.11,2174.91,964.72,995.56,5424.65,1,Promo modérée
13,2022-06-25,2869.31,442.15,1298.31,1435.31,3636.96,9682.04,1,Promo modérée
13,2022-07-02,10870.72,6284.02,4956.73,5381.55,7934.16,35427.17999999999,1,Promo forte
13,2022-07-09,3181.51,2547.81,2679.56,2565.26,1053.76,12027.9,1,Promo modérée
13,2022-07-16,4985.81,1833.63,3145.78,1169.05,3741.95,14876.220000000001,1,Promo modérée
13,2022-07-23,3170.18,1767.28,3660.77,3143.95,4369.43,16111.61,1,Promo modérée
13,2022-07-30,2137.18,715.18,16.79,658.17,18.27,3545.5899999999997,1,Promo faible
13,2022-08-06,4162.43,2925.9,2568.05,1615.35,1373.69,12645.420000000002,1,Promo modérée
13,2022-08-13,4.27,591.62,753.57,2509.92,1586.18,5445.56,1,Promo modérée
13,2022-08-20,2665.22,293.82,3162.03,1983.11,3257.86,11362.039999999999,1,Promo modérée
13,2022-08-27,2572.51,1404.31,2962.07,2913.77,3378.55,13231.21,1,Promo modérée
13,2022-09-03,4200.23,874.49,7586.05,4727.86,3511.78,20900.41,1,Promo forte
13,2022-09-10,4858.25,409.35,2273.22,2793.44,2364.93,12699.19,1,Promo modérée
13,2022-09-17,3806.06,2312.32,2653.78,755.34,1819.06,11346.56,1,Promo modérée
13,2022-09-24,1562.61,676.18,2023.24,2121.31,43.98,6427.32,1,Promo modérée
13,2022-10-01,2972.76,1279.88,1339.31,1979.72,3520.72,11092.390000000001,1,Promo modérée
13,2022-10-08,3801.94,1167.18,3006.48,1353.7,4044.18,13373.480000000001,1,Promo modérée
13,2022-10-15,2121.19,1477.27,3425.41,1831.17,1631.07,10486.11,1,Promo modérée
13,2022-10-22,605.24,664.83,1518.62,1261.39,1762.87,5812.95,1,Promo modérée
13,2022-10-29,1160.89,2156.09,2188.45,1563.73,3644.03,10713.19,1,Promo modérée
13,2022-11-05,4375.29,2452.75,2406.25,2636.16,1949.94,13820.390000000001,1,Promo modérée
13,2022-11-12,298.36,508.2,3183.33,4.01,1270.82,5264.72,1,Promo modérée
13,2022-11-19,2547.01,2175.93,1994.5,2129.72,4039.98,12887.14,1,Promo modérée
13,2022-11-26,327.49,3327.38,7077.26,4234.39,2669.4,17635.920000000002,1,Promo modérée
13,2022-12-03,849.98,2715.4,802.57,3463.55,32.9,7864.4,1,Promo modérée
13,2022-12-10,3467.13,2377.05,1026.79,1555.17,2966.01,11392.15,1,Promo modérée
13,2022-12-17,3905.22,2162.03,2623.34,542.83,1205.98,10439.4,1,Promo modérée
13,2022-12-24,7020.55,3732.12,1988.38,7069.19,1892.71,21702.949999999997,1,Promo forte
13,2022-12-31,7161.56,1435.24,1793.61,2499.14,70.59,12960.140000000001,1,Promo modérée
13,2023-01-07,5279.52,6373.55,2131.11,5553.66,7475.67,26813.510000000002,1,Promo forte
13,2023-01-14,3112.42,1427.95,3117.45,823.04,3391.3,11872.16,1,Promo modérée
13,2023-01-21,4909.04,1138.78,2554.5,563.76,4412.02,13578.1,1,Promo modérée
13,2023-01-28,3873.62,2015.32,1167.64,1713.92,496.95,9267.45,1,Promo modérée
13,2023-02-04,1150.27,229.71,3679.61,1856.44,1785.34,8701.37,1,Promo modérée
13,2023-02-11,1477.76,2927.37,1484.77,78.97,664.4,6633.2699999999995,1,Promo modérée
13,2023-02-18,4979.43,1799.52,132.79,285.57,2167.15,9364.460000000001,1,Promo modérée
13,2023-02-25,2673.7,2081.18,3585.94,514.05,1033.81,9888.679999999998,1,Promo modérée
13,2023-03-04,2115.86,2947.47,626.82,1892.84,444.92,8027.91,1,Promo modérée
13,2023-03-11,324.53,1164.48,582.96,804.96,2781.41,5658.34,1,Promo modérée
13,2023-03-18,95.63,2956.56,1468.46,2725.02,1465.41,8711.08,1,Promo modérée
13,2023-03-25,1800.1,2668.47,2761.57,508.98,2660.2,10399.32,1,Promo modérée
13,2023-04-01,1507.72,1362.23,2104.57,2976.77,4192.23,12143.52,1,Promo modérée
13,2023-04-08,1328.87,1544.96,1919.7,2116.48,2157.51,9067.52,1,Promo modérée
13,2023-04-15,383.7,1828.68,2726.94,1769.4,3124.04,9832.759999999998,1,Promo modérée
13,2023-04-22,376.29,1635.63,2678.98,3294.28,3327.01,11312.19,1,Promo modérée
13,2023-04-29,2980.49,1229.94,3353.93,648.12,2496.79,10709.27,1,Promo modérée
13,2023-05-06,3215.81,1182.71,1872.71,3171.93,4188.17,13631.33,1,Promo modérée
13,2023-05-13,1806.25,1555.94,3116.38,1967.27,4470.68,12916.52,1,Promo modérée
13,2023-05-20,4284.92,1638.46,1646.6,377.38,1770.36,9717.72,1,Promo modérée
13,2023-05-27,769.8,2072.17,3840.75,2243.33,2776.84,11702.89,1,Promo modérée
13,2023-06-03,3307.38,2696.43,3135.84,2733.2,4172.33,16045.179999999998,1,Promo modérée
13,2023-06-10,3938.01,83.18,227.55,235.05,3289.66,7773.45,1,Promo modérée
13,2023-06-17,1605.1,795.97,2609.28,1956.54,1630.85,8597.74,1,Promo modérée
13,2023-06-24,794.19,2347.32,2831.57,639.24,523.11,7135.429999999999,1,Promo modérée
13,2023-07-01,1365.76,3346.51,164.83,3015.33,740.94,8633.37,1,Promo modérée
13,2023-07-08,1808.08,2269.45,1475.66,2503.1,1662.65,9718.939999999999,1,Promo modérée
13,2023-07-15,164.57,1823.87,3796.39,3464.03,2178.74,11427.6,1,Promo modérée
